Date,Time,CPU (%),RAM (%)
2025-04-28,23:56:47,40.1,27.0
2025-04-28,23:56:57,67.1,29.3
2025-04-28,23:57:07,42.2,76.9
2025-04-28,23:57:17,48.0,29.5
2025-04-28,23:57:27,81.4,25.0
2025-04-28,23:57:38,80.2,63.0
2025-04-28,23:57:48,22.3,89.7
2025-04-28,23:57:58,22.1,29.9
2025-04-28,23:58:08,64.2,28.3
2025-04-28,23:58:18,76.2,77.2
2025-04-28,23:58:28,32.0,20.2
2025-04-28,23:58:38,80.7,29.0
2025-04-28,23:58:48,86.7,76.8
2025-04-28,23:58:58,20.2,19.7
2025-04-28,23:59:08,8.7,20.7
2025-04-28,23:59:18,1.5,20.0
2025-04-28,23:59:28,1.9,19.6
2025-04-28,23:59:38,2.8,19.5
2025-04-28,23:59:48,1.1,19.7
2025-04-28,23:59:58,2.6,20.3
2025-04-29,00:00:08,4.8,20.3
2025-04-29,00:00:18,1.3,19.7
2025-04-29,00:00:28,1.7,19.5
2025-04-29,00:00:38,1.2,19.3
2025-04-29,00:00:48,1.8,19.5
2025-04-29,00:00:58,2.8,19.4
2025-04-29,00:01:08,5.3,19.8
2025-04-29,00:01:18,1.8,20.2
2025-04-29,00:01:28,1.7,19.6
2025-04-29,00:01:38,7.1,20.0
2025-04-29,00:01:48,13.5,27.9
2025-04-29,00:01:58,19.9,28.1
2025-04-29,00:02:08,21.2,25.7
2025-04-29,00:02:18,35.3,61.0
2025-04-29,00:02:28,57.1,21.0
2025-04-29,00:02:38,32.5,65.4
2025-04-29,00:02:48,60.1,28.3
2025-04-29,00:02:58,81.8,24.7
2025-04-29,00:03:08,89.9,24.9
2025-04-29,00:03:18,70.3,28.2
2025-04-29,00:03:28,33.4,72.3
2025-04-29,00:03:38,24.7,26.2
2025-04-29,00:03:48,68.2,24.8
2025-04-29,00:03:58,84.3,58.9
2025-04-29,00:04:08,21.0,65.2
2025-04-29,00:04:18,36.2,24.8
2025-04-29,00:04:28,16.7,28.9
2025-04-29,00:04:38,81.0,28.4
2025-04-29,00:04:48,30.0,22.2
2025-04-29,00:04:58,3.8,20.2
2025-04-29,00:05:08,3.2,19.3
2025-04-29,00:05:18,1.5,19.3
2025-04-29,00:05:28,1.5,19.2
2025-04-29,00:05:38,1.4,19.2
2025-04-29,00:05:48,1.3,19.2
2025-04-29,00:05:58,1.3,19.2
2025-04-29,00:06:08,1.7,19.2
2025-04-29,00:06:18,1.2,19.2
2025-04-29,00:06:28,1.2,19.2
2025-04-29,00:06:38,1.5,19.2
2025-04-29,00:06:48,1.2,19.2
2025-04-29,00:06:58,1.4,19.2
2025-04-29,00:07:08,1.4,19.2
2025-04-29,00:07:18,1.3,19.2
2025-04-29,00:07:28,1.5,19.2
2025-04-29,00:07:38,1.3,19.2
2025-04-29,00:07:48,1.5,19.2
2025-04-29,00:07:58,1.4,19.2
2025-04-29,00:08:08,1.4,19.2
2025-04-29,00:08:18,1.2,19.2
2025-04-29,00:08:28,1.7,19.2
2025-04-29,00:08:38,1.0,19.2
2025-04-29,00:08:48,1.6,19.2
2025-04-29,00:08:58,1.0,19.2
2025-04-29,00:09:08,1.6,19.2
2025-04-29,00:09:18,1.5,19.2
2025-04-29,00:09:28,1.3,19.2
2025-04-29,00:09:38,1.2,19.2
2025-04-29,00:09:48,1.7,19.2
2025-04-29,00:09:58,1.2,19.2
2025-04-29,00:10:08,1.8,19.2
2025-04-29,00:10:18,3.7,19.1
2025-04-29,00:10:28,7.9,22.6
2025-04-29,00:10:38,3.6,21.2
2025-04-29,00:10:48,2.7,21.5
2025-04-29,00:10:58,3.1,21.0
2025-04-29,00:11:08,2.8,21.3
2025-04-29,00:11:18,3.5,21.5
2025-04-29,00:11:28,6.8,20.8
2025-04-29,00:11:38,37.7,28.3
2025-04-29,00:11:48,20.8,26.7
2025-04-29,00:11:58,24.9,74.5
2025-04-29,00:12:08,8.6,20.2
2025-04-29,00:12:18,10.0,21.4
2025-04-29,00:12:28,5.8,21.9
2025-04-29,00:12:38,2.2,21.3
2025-04-29,00:12:48,0.9,20.7
2025-04-29,00:12:58,1.5,21.6
2025-04-29,00:13:08,3.8,21.1
2025-04-29,00:13:18,14.2,28.2
2025-04-29,00:13:28,51.1,28.3
2025-04-29,00:13:38,74.6,71.9
2025-04-29,00:13:48,27.3,21.2
2025-04-29,00:13:58,2.4,20.2
2025-04-29,00:14:08,2.5,20.0
2025-04-29,00:14:18,4.6,21.4
2025-04-29,00:14:28,3.3,21.4
2025-04-29,00:14:38,25.4,75.7
2025-04-29,00:14:48,30.3,51.1
2025-04-29,00:14:58,62.2,66.6
2025-04-29,00:15:08,53.5,24.9
2025-04-29,00:15:18,72.5,26.6
2025-04-29,00:15:28,73.7,24.7
2025-04-29,00:15:38,62.7,73.6
2025-04-29,00:15:48,29.4,28.2
2025-04-29,00:15:58,20.9,62.4
2025-04-29,00:16:08,19.9,28.4
2025-04-29,00:16:18,23.8,66.7
2025-04-29,00:16:28,62.2,64.5
2025-04-29,00:16:38,43.5,26.6
2025-04-29,00:16:48,62.4,28.8
2025-04-29,00:16:58,57.6,25.0
2025-04-29,00:17:08,26.9,24.9
2025-04-29,00:17:18,37.6,31.5
2025-04-29,00:17:28,27.7,32.8
2025-04-29,00:17:38,35.1,71.1
2025-04-29,00:17:48,51.3,29.1
2025-04-29,00:17:58,77.7,66.3
2025-04-29,00:18:08,32.5,29.6
2025-04-29,00:18:18,27.2,68.5
2025-04-29,00:18:28,35.9,64.7
2025-04-29,00:18:38,55.6,21.3
2025-04-29,00:18:48,26.2,67.8
2025-04-29,00:18:58,54.4,26.0
2025-04-29,00:19:08,69.4,28.0
2025-04-29,00:19:18,43.2,27.3
2025-04-29,00:19:28,12.9,21.3
2025-04-29,00:19:38,7.9,20.4
2025-04-29,00:19:48,0.9,20.1
2025-04-29,00:19:58,5.9,21.6
2025-04-29,00:20:08,2.4,20.2
2025-04-29,00:20:18,0.7,19.5
2025-04-29,00:20:28,4.8,20.1
2025-04-29,00:20:38,26.1,27.4
2025-04-29,00:20:48,4.1,26.4
2025-04-29,00:20:58,14.4,25.6
2025-04-29,00:21:08,31.4,25.8
2025-04-29,00:21:18,22.5,25.8
2025-04-29,00:21:28,6.5,20.3
2025-04-29,00:21:38,23.2,26.0
2025-04-29,00:21:48,47.5,31.9
2025-04-29,00:21:58,30.5,31.0
2025-04-29,00:22:08,12.4,30.4
2025-04-29,00:22:18,27.3,29.2
2025-04-29,00:22:28,90.0,33.9
2025-04-29,00:22:38,91.3,37.3
2025-04-29,00:22:48,64.5,42.2
2025-04-29,00:22:58,22.9,38.9
2025-04-29,00:23:08,47.2,41.1
2025-04-29,00:23:18,59.2,43.5
2025-04-29,00:23:28,33.5,42.6
2025-04-29,00:23:38,13.5,41.4
2025-04-29,00:23:48,24.6,42.2
2025-04-29,00:23:58,25.0,41.3
2025-04-29,00:24:08,8.7,40.9
2025-04-29,00:24:18,9.6,39.1
2025-04-29,00:24:28,3.6,38.7
2025-04-29,00:24:38,2.8,38.8
2025-04-29,00:24:48,29.7,21.4
2025-04-29,00:24:58,0.5,20.8
2025-04-29,00:25:08,0.6,20.1
2025-04-29,00:25:18,0.7,20.1
2025-04-29,00:25:28,0.5,20.1
2025-04-29,00:25:38,0.5,20.1
2025-04-29,00:25:48,1.6,20.1
2025-04-29,00:25:58,0.6,20.1
2025-04-29,00:26:08,0.7,20.1
2025-04-29,00:26:18,0.6,20.2
2025-04-29,00:26:28,0.5,20.2
2025-04-29,00:26:38,0.5,20.2
2025-04-29,00:26:48,0.6,20.2
2025-04-29,00:26:58,0.6,20.2
2025-04-29,00:27:08,0.6,20.1
2025-04-29,00:27:18,3.1,20.2
2025-04-29,00:27:28,3.0,20.1
2025-04-29,00:27:38,2.6,20.5
2025-04-29,00:27:48,0.4,20.4
2025-04-29,00:27:58,0.5,20.4
2025-04-29,00:28:08,0.6,20.4
2025-04-29,00:28:18,0.5,20.4
2025-04-29,00:28:28,0.5,20.4
2025-04-29,00:28:38,0.6,20.4
2025-04-29,00:28:48,0.6,20.4
2025-04-29,00:28:58,0.6,20.4
2025-04-29,00:29:08,0.6,20.4
2025-04-29,00:29:18,0.6,20.4
2025-04-29,00:29:28,0.6,20.4
2025-04-29,00:29:38,0.7,20.4
2025-04-29,00:29:48,0.6,20.4
2025-04-29,00:29:58,0.5,20.4
2025-04-29,00:30:08,0.6,20.4
2025-04-29,00:30:18,0.7,20.4
2025-04-29,00:30:28,0.6,20.4
2025-04-29,00:30:38,0.4,20.4
2025-04-29,00:30:48,0.6,20.4
2025-04-29,00:30:58,0.5,20.4
2025-04-29,00:31:08,0.6,20.4
2025-04-29,00:31:18,0.6,20.4
2025-04-29,00:31:28,0.5,20.4
2025-04-29,00:31:38,0.7,20.4
2025-04-29,00:31:48,0.7,20.4
2025-04-29,00:31:58,0.5,20.4
2025-04-29,00:32:08,0.6,20.4
2025-04-29,00:32:18,0.6,20.4
2025-04-29,00:32:28,0.7,20.4
2025-04-29,00:32:38,0.5,20.4
2025-04-29,00:32:48,0.6,20.4
2025-04-29,00:32:58,0.6,20.4
2025-04-29,00:33:08,0.6,20.4
2025-04-29,00:33:18,0.6,20.4
2025-04-29,00:33:28,0.6,20.4
2025-04-29,00:33:38,0.6,20.4
2025-04-29,00:33:48,0.5,20.4
2025-04-29,00:33:58,0.5,20.4
2025-04-29,00:34:08,0.6,20.4
2025-04-29,00:34:18,0.6,20.4
2025-04-29,00:34:28,0.6,20.4
2025-04-29,00:34:38,0.5,20.4
2025-04-29,00:34:48,0.6,20.4
2025-04-29,00:34:58,0.5,20.4
2025-04-29,00:35:08,0.6,20.4
2025-04-29,00:35:18,0.6,20.4
2025-04-29,00:35:28,0.7,20.4
2025-04-29,00:35:38,0.5,20.4
2025-04-29,00:35:48,0.6,20.4
2025-04-29,00:35:58,0.6,20.4
2025-04-29,00:36:08,0.6,20.4
2025-04-29,00:36:18,0.5,20.4
2025-04-29,00:36:28,0.6,20.4
2025-04-29,00:36:38,0.7,20.4
2025-04-29,00:36:48,0.5,20.4
2025-04-29,00:36:58,0.6,20.4
2025-04-29,00:37:08,0.5,20.4
2025-04-29,00:37:18,0.5,20.4
2025-04-29,00:37:28,0.7,20.4
2025-04-29,00:37:38,0.6,20.4
2025-04-29,00:37:48,0.6,20.4
2025-04-29,00:37:58,0.6,20.4
2025-04-29,00:38:08,0.6,20.4
2025-04-29,00:38:18,0.6,20.4
2025-04-29,00:38:28,0.6,20.4
2025-04-29,00:38:38,0.6,20.4
2025-04-29,00:38:48,0.5,20.4
2025-04-29,00:38:58,1.5,20.5
2025-04-29,00:39:08,0.7,20.5
2025-04-29,00:39:18,0.6,20.5
2025-04-29,00:39:28,0.6,20.4
2025-04-29,00:39:38,0.6,20.4
2025-04-29,00:39:48,0.5,20.4
2025-04-29,00:39:58,0.5,20.4
2025-04-29,00:40:08,0.6,20.4
2025-04-29,00:40:18,0.6,20.4
2025-04-29,00:40:28,0.6,20.4
2025-04-29,00:40:38,0.6,20.4
2025-04-29,00:40:48,0.7,20.4
2025-04-29,00:40:58,0.7,20.4
2025-04-29,00:41:08,0.6,20.4
2025-04-29,00:41:18,0.5,20.4
2025-04-29,00:41:28,0.5,20.4
2025-04-29,00:41:38,0.5,20.4
2025-04-29,00:41:48,0.5,20.4
2025-04-29,00:41:58,0.5,20.4
2025-04-29,00:42:08,0.6,20.4
2025-04-29,00:42:18,1.9,20.0
